interaction_id,user_id,hackathon_id,type,timestamp,text
I01937,U0350,,question,2026-05-05T15:43:28,Are we expected to present on the main stage or at our table?
I01938,U0350,H023,discord_message,2026-07-10T11:11:00,"we are cutting the matchmaking feature, no time"
I01939,U0350,,answered_question,2026-06-12T17:29:12,The writeup template is linked in the pinned message on the announcements channel.
I01940,U0351,,answered_question,2025-12-30T10:38:32,"Yes, self-hosted counts for the prize track, it was confirmed on the Discord at 11am."
I01941,U0351,H009,workshop_attended,2024-12-08T18:43:47,
I01942,U0351,H008,discord_message,2024-11-04T18:37:32,"i am taking the ingestion path, you take the UI, lets not touch the same files"
I01943,U0351,,comment,2025-01-23T15:49:41,Anyone else getting a 429 from the sponsor API? Third time in ten minutes.
I01944,U0351,,profile_update,2026-01-02T22:30:05,
I01945,U0351,H008,question,2024-10-13T19:53:07,Can we use a pre-existing repo as a starting point or does everything have to be written here?
I01946,U0351,H009,comment,2024-11-27T15:07:36,"We pivoted at 3am and it was the right call, the first idea had no demo path."
I01947,U0351,H009,answered_question,2024-12-13T22:14:00,"Use a hotspot for the demo, the venue wifi drops under load every year."
I01948,U0351,H002,workshop_attended,2024-02-27T20:12:27,
I01949,U0351,,comment,2026-05-24T15:03:39,"We pivoted at 3am and it was the right call, the first idea had no demo path."
I01950,U0351,H009,comment,2024-12-14T09:27:53,"Our demo broke live and we still placed, so do not panic if yours does."
I01951,U0352,H009,question,2024-12-18T22:58:46,Do judges want to see the code or just the running product?
I01952,U0352,H009,discord_message,2024-12-08T09:36:25,anyone awake? stuck on a merge conflict in the schema file
I01953,U0352,,question,2025-10-05T21:22:55,Do judges want to see the code or just the running product?
I01954,U0352,H009,comment,2024-12-10T11:56:57,"We pivoted at 3am and it was the right call, the first idea had no demo path."
I01955,U0353,,workshop_attended,2024-03-04T14:58:16,
I01956,U0353,H015,comment,2025-07-26T14:26:18,Does the sponsor prize require using their hosted version or is self-hosted fine?
I01957,U0353,H015,workshop_attended,2025-07-29T15:34:37,
I01958,U0353,,question,2026-05-02T08:57:28,Can we use a pre-existing repo as a starting point or does everything have to be written here?
I01959,U0355,H002,answered_question,2024-03-07T18:39:48,Pre-existing repos are allowed if you declare them and the new work is clearly separable.
I01960,U0355,H013,question,2025-05-06T18:15:21,"What counts as ""using"" the sponsor tech for the prize track?"
I01961,U0355,H020,comment,2026-03-03T23:52:46,"Judging felt fair this time, the rubric being published in advance helped a lot."
I01962,U0355,H019,comment,2025-12-30T09:26:44,"We pivoted at 3am and it was the right call, the first idea had no demo path."
I01963,U0355,H020,discord_message,2026-02-06T21:47:47,anyone awake? stuck on a merge conflict in the schema file
I01964,U0355,,answered_question,2025-07-05T21:40:42,Pre-existing repos are allowed if you declare them and the new work is clearly separable.
I01965,U0356,H016,comment,2025-09-07T20:54:00,"Judging felt fair this time, the rubric being published in advance helped a lot."
I01966,U0356,H010,question,2024-12-28T21:42:08,Are we expected to present on the main stage or at our table?
I01967,U0356,H010,discord_message,2024-12-29T13:46:14,"going to sleep for 90 minutes, ping me if the build breaks"
I01968,U0356,,profile_update,2025-12-15T14:22:37,
I01969,U0356,H016,question,2025-09-03T17:44:11,Does anyone know if the AuraDB free tier can handle a few hundred thousand nodes?
I01970,U0356,H016,answered_question,2025-08-29T18:10:29,You get three minutes plus two for questions. They are strict about it.
I01971,U0356,H010,discord_message,2025-01-14T19:47:08,"found the bug, it was a timezone thing in the date parsing"
I01972,U0357,H018,comment,2025-11-09T12:05:25,"Great talk on vector databases, the part about hybrid retrieval was the useful bit."
I01973,U0357,H019,comment,2025-12-26T14:31:37,"Shout-out to whoever left the HDMI adapter at table 14, you saved our demo."
I01974,U0357,H018,profile_update,2025-11-14T19:41:03,
I01975,U0358,,question,2025-11-21T22:03:50,"What counts as ""using"" the sponsor tech for the prize track?"
I01976,U0358,H018,discord_message,2025-11-27T23:44:20,can someone take screenshots for the submission while i fix the deploy
I01977,U0358,H018,profile_update,2025-11-04T14:02:21,
I01978,U0358,H024,question,2026-08-19T09:46:42,Are teams allowed to be four people or is three the cap this time?
I01979,U0358,H024,profile_update,2026-08-21T19:33:08,
I01980,U0358,H024,question,2026-08-17T22:22:28,Is the dataset they provided allowed to be augmented with external data?
I01981,U0359,H001,question,2024-01-27T11:07:20,Does anyone know if the AuraDB free tier can handle a few hundred thousand nodes?
I01982,U0359,,discord_message,2025-05-12T17:26:42,"we are cutting the matchmaking feature, no time"
I01983,U0359,,question,2026-04-18T08:02:04,Can we use a pre-existing repo as a starting point or does everything have to be written here?
I01984,U0360,H012,comment,2025-04-05T12:00:22,"Our team is two people short, DM me if you want to join a GenAI track build."
I01985,U0360,H012,question,2025-03-18T09:44:51,Do judges want to see the code or just the running product?
I01986,U0360,H012,question,2025-03-13T13:28:00,Are we expected to present on the main stage or at our table?
I01987,U0360,H012,question,2025-03-23T18:01:05,Are teams allowed to be four people or is three the cap this time?
I01988,U0360,,comment,2025-04-21T22:09:04,Really liked that the results were announced with the score breakdown.
I01989,U0361,H017,answered_question,2025-10-15T17:31:02,"Use a hotspot for the demo, the venue wifi drops under load every year."
I01990,U0361,H007,discord_message,2024-09-24T17:09:22,"pushing the fix now, pull before you touch the retrieval service"
I01991,U0361,H007,answered_question,2024-09-13T16:31:45,"Yes, self-hosted counts for the prize track, it was confirmed on the Discord at 11am."
I01992,U0361,H017,comment,2025-10-03T13:48:21,Finally got the deployment working. The build was failing because of a Node version mismatch.
I01993,U0361,H017,discord_message,2025-10-07T13:01:06,"last commit before freeze, do not push anything after this"
I01994,U0361,,question,2025-04-09T19:53:11,Are teams allowed to be four people or is three the cap this time?
I01995,U0362,,discord_message,2026-07-27T15:07:41,"we are cutting the matchmaking feature, no time"
I01996,U0363,H013,comment,2025-04-26T14:14:27,"The graph database workshop was much better than I expected, worth the hour."
I01997,U0363,,comment,2024-06-27T08:57:42,"Our demo broke live and we still placed, so do not panic if yours does."
I01998,U0363,H013,workshop_attended,2025-05-07T12:59:08,
I01999,U0363,H004,comment,2024-05-21T12:50:10,Third hackathon here and the organisation keeps getting better.
I02000,U0363,,workshop_attended,2025-12-03T18:28:26,
I02001,U0363,H004,workshop_attended,2024-05-24T22:48:38,
I02002,U0363,H004,workshop_attended,2024-05-09T16:28:59,
I02003,U0363,H004,comment,2024-05-07T23:47:25,Finally got the deployment working. The build was failing because of a Node version mismatch.
I02004,U0364,H022,question,2026-05-07T10:00:12,Are we expected to present on the main stage or at our table?
I02005,U0364,,answered_question,2025-05-30T22:59:04,"Free tier handles that node count fine, but create your indexes before bulk loading."
I02006,U0364,H022,profile_update,2026-05-15T16:22:52,
I02007,U0365,H001,question,2024-01-09T13:46:36,Can one person be on two teams for different tracks?
I02008,U0365,,discord_message,2026-07-24T16:41:12,"we are cutting the matchmaking feature, no time"
I02009,U0365,,question,2026-07-28T20:40:12,Do judges want to see the code or just the running product?
I02010,U0365,H001,answered_question,2024-01-27T10:50:46,"The cap is four this time, it changed from last edition."
I02011,U0365,H001,discord_message,2024-01-23T23:19:30,"going to sleep for 90 minutes, ping me if the build breaks"
I02012,U0365,,comment,2024-08-12T16:58:02,Really liked that the results were announced with the score breakdown.
I02013,U0365,H009,question,2024-12-18T19:59:15,"How long do we get for the demo, including questions?"
I02014,U0365,,comment,2025-06-19T12:34:32,Third hackathon here and the organisation keeps getting better.
I02015,U0365,,workshop_attended,2024-08-01T13:13:37,
I02016,U0365,H012,question,2025-04-02T14:31:45,"How long do we get for the demo, including questions?"
I02017,U0365,H012,workshop_attended,2025-03-21T11:02:44,
I02018,U0365,H003,workshop_attended,2024-04-06T16:31:28,
I02019,U0365,H003,comment,2024-04-01T23:31:43,Anyone have a spare USB-C charger? Ours walked off.
I02020,U0365,H003,comment,2024-04-11T10:57:50,Coffee has run out on floor 2 for anyone planning their next hour around it.
I02021,U0365,H009,discord_message,2024-12-11T14:50:50,"the api key rotated, new one is in the env file on the shared drive"
I02022,U0366,H011,workshop_attended,2025-02-16T11:57:50,
I02023,U0366,,answered_question,2025-04-16T09:52:18,"Use a hotspot for the demo, the venue wifi drops under load every year."
I02024,U0366,H011,answered_question,2025-02-16T09:32:21,The writeup template is linked in the pinned message on the announcements channel.
I02025,U0366,H011,discord_message,2025-02-20T23:40:23,"pushing the fix now, pull before you touch the retrieval service"
I02026,U0366,,discord_message,2024-07-20T18:59:40,"going to sleep for 90 minutes, ping me if the build breaks"
I02027,U0366,,workshop_attended,2026-09-09T21:39:32,
I02028,U0367,H021,answered_question,2026-04-06T20:02:16,Fine-tuning is allowed. Two teams did it last year.
I02029,U0367,H016,profile_update,2025-09-10T10:47:57,
I02030,U0367,H015,comment,2025-08-02T23:41:36,"Judging felt fair this time, the rubric being published in advance helped a lot."
I02031,U0367,H015,comment,2025-07-22T10:45:05,Anyone have a spare USB-C charger? Ours walked off.
I02032,U0367,H015,profile_update,2025-07-10T23:22:45,
I02033,U0367,H015,comment,2025-07-15T23:27:35,"Our demo broke live and we still placed, so do not panic if yours does."
I02034,U0368,H012,workshop_attended,2025-03-19T14:12:31,
I02035,U0368,H012,discord_message,2025-03-26T11:42:49,anyone awake? stuck on a merge conflict in the schema file
I02036,U0368,H004,question,2024-05-21T21:51:28,Is the dataset they provided allowed to be augmented with external data?
I02037,U0368,H004,profile_update,2024-05-28T21:02:29,
I02038,U0368,H004,workshop_attended,2024-05-28T17:06:33,
I02039,U0368,H012,comment,2025-03-22T20:07:08,"Reminder that the submission deadline is 6pm not 8pm, it changed on the Discord."
I02040,U0368,H012,workshop_attended,2025-03-27T12:59:05,
I02041,U0368,H004,question,2024-05-18T18:06:46,Are teams allowed to be four people or is three the cap this time?
I02042,U0369,H005,comment,2024-06-29T18:19:09,"Great talk on vector databases, the part about hybrid retrieval was the useful bit."
I02043,U0369,H018,comment,2025-11-23T14:51:35,"Shout-out to whoever left the HDMI adapter at table 14, you saved our demo."
I02044,U0369,H004,discord_message,2024-05-08T15:01:05,"rehearsed twice, we are at 3:10 so we need to cut about twenty seconds"
I02045,U0369,H005,comment,2024-07-04T21:13:07,Third hackathon here and the organisation keeps getting better.
I02046,U0369,H005,question,2024-06-30T19:44:19,What happens if our deployment goes down during judging?
I02047,U0369,H004,question,2024-05-17T17:43:46,Can we use a pre-existing repo as a starting point or does everything have to be written here?
I02048,U0369,H018,workshop_attended,2025-11-25T19:52:39,
I02049,U0371,H006,question,2024-08-11T17:34:54,Are we expected to present on the main stage or at our table?
I02050,U0371,H024,workshop_attended,2026-07-25T20:23:38,
I02051,U0371,H013,discord_message,2025-05-20T11:10:57,"we are cutting the matchmaking feature, no time"
I02052,U0371,,discord_message,2026-09-15T16:57:24,"rehearsed twice, we are at 3:10 so we need to cut about twenty seconds"
I02053,U0371,H009,comment,2024-12-09T13:37:36,"The graph database workshop was much better than I expected, worth the hour."
I02054,U0371,,comment,2025-06-27T16:32:29,"If anyone is stuck on CORS with the workshop template, the fix is in the pinned message."
I02055,U0371,,comment,2024-12-20T21:28:32,"Great talk on vector databases, the part about hybrid retrieval was the useful bit."
I02056,U0371,H006,comment,2024-08-02T18:20:07,The mentor feedback on scoping was the single most useful thing this weekend.
I02057,U0371,H013,discord_message,2025-05-16T21:43:05,"we are cutting the matchmaking feature, no time"
I02058,U0371,H017,question,2025-10-01T22:51:46,Is there a template for the submission writeup anywhere?
I02059,U0371,,workshop_attended,2025-03-16T21:13:30,
I02060,U0372,H016,discord_message,2025-08-28T17:02:42,anyone awake? stuck on a merge conflict in the schema file
